id,card_name,image_url
37,Vulpikeet,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479557&type=card
38,Will of the All-Hunter,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479558&type=card
39,Aegis Turtle,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489295&type=card
40,Anticipate,0
41,Archipelagore,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479561&type=card
42,Avian Oddity,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479562&type=card
43,Boon of the Wish-Giver,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479563&type=card
44,Capture Sphere,0
45,Convolute,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=88998&type=card
46,Crystacean,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479566&type=card
47,Dreamtail Heron,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479567&type=card
48,Escape Protocol,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479568&type=card
49,Essence Scatter,0
50,Facet Reader,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479570&type=card
51,Frost Lynx,0
52,Frostveil Ambush,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479572&type=card
53,Glimmerbell,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479573&type=card
54,Gust of Wind,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479574&type=card
55,Hampering Snare,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479575&type=card
56,Keep Safe,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479576&type=card
57,Mystic Subdual,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479577&type=card
58,Mythos of Illuna,0
59,Neutralize,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479579&type=card
60,Of One Mind,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479580&type=card
61,Ominous Seas,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479581&type=card
62,Phase Dolphin,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479582&type=card
63,Pollywog Symbiote,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479583&type=card
64,Pouncing Shoreshark,0
65,Reconnaissance Mission,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479585&type=card
66,Sea-Dasher Octopus,0
67,Shark Typhoon,0
68,Startling Development,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479588&type=card
69,Thieving Otter,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479589&type=card
70,Voracious Greatshark,0
71,Wingfold Pteron,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479591&type=card
72,Wingspan Mentor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479592&type=card
73,Bastion of Remembrance,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479593&type=card
74,Blitz Leech,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479594&type=card
75,Blood Curdle,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479595&type=card
76,Boot Nipper,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479596&type=card
77,Bushmeat Poacher,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479597&type=card
78,Call of the Death-Dweller,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479598&type=card
79,Cavern Whisperer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479599&type=card
80,Chittering Harvester,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479600&type=card
81,Corpse Churn,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=407593&type=card
82,Dark Bargain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479602&type=card
83,Dead Weight,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=409853&type=card
84,Dirge Bat,0
85,Durable Coilbug,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479605&type=card
86,Duskfang Mentor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479606&type=card
87,Easy Prey,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479607&type=card
88,Extinction Event,0
89,Gloom Pangolin,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479609&type=card
90,Grimdancer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479610&type=card
91,Heartless Act,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479611&type=card
92,Hunted Nightmare,0
93,Insatiable Hemophage,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479613&type=card
94,Lurking Deadeye,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479614&type=card
95,Memory Leak,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479615&type=card
96,Mutual Destruction,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479616&type=card
97,Mythos of Nethroi,0
98,Nightsquad Commando,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479618&type=card
99,Serrated Scorpion,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479619&type=card
100,Suffocating Fumes,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479620&type=card
101,Unbreakable Bond,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479621&type=card
102,Unexpected Fangs,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479622&type=card
103,Unlikely Aid,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=461036&type=card
104,Void Beckoner,0
105,Whisper Squad,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479625&type=card
106,Zagoth Mamba,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479626&type=card
107,Blazing Volley,0
108,Blisterspit Gremlin,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479628&type=card
109,Blitz of the Thunder-Raptor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479629&type=card
110,Cathartic Reunion,0
111,Clash of Titans,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479631&type=card
112,Cloudpiercer,0
113,Drannith Stinger,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479633&type=card
114,Everquill Phoenix,0
115,Ferocious Tigorilla,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479635&type=card
116,Fire Prophecy,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479636&type=card
117,Flame Spill,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479637&type=card
118,Footfall Crater,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479638&type=card
119,Forbidden Friendship,0
120,Frenzied Raptor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=435300&type=card
121,Frillscare Mentor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479641&type=card
122,Go for Blood,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479642&type=card
123,Heightened Reflexes,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479643&type=card
124,Lava Serpent,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479644&type=card
125,"Lukka, Coppercoat Outcast",0
126,Momentum Rumbler,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479646&type=card
127,Mythos of Vadrok,0
128,Porcuparrot,0
129,Prickly Marmoset,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479649&type=card
130,Pyroceratops,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479650&type=card
131,Raking Claws,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479651&type=card
132,Reptilian Reflection,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479652&type=card
133,Rooting Moloch,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479653&type=card
134,Rumbling Rockslide,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479654&type=card
135,Sanctuary Smasher,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479655&type=card
136,Shredded Sails,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479656&type=card
137,Spelleater Wolverine,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479657&type=card
138,Tentative Connection,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479658&type=card
139,Unpredictable Cyclone,0
140,Weaponize the Monsters,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479660&type=card
141,"Yidaro, Wandering Monster",0
142,Adventurous Impulse,0
143,Almighty Brushwagg,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479663&type=card
144,Auspicious Starrix,0
145,Barrier Breach,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479665&type=card
146,Bristling Boar,0
147,Charge of the Forever-Beast,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479667&type=card
148,Colossification,0
149,Essence Symbiote,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479669&type=card
150,Excavation Mole,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479670&type=card
151,Exuberant Wolfbear,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479671&type=card
152,Fertilid,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496005&type=card
153,Flycatcher Giraffid,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479673&type=card
154,Fully Grown,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479674&type=card
155,Gemrazer,0
156,Glowstone Recluse,0
157,Greater Sandwurm,0
158,Honey Mammoth,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479678&type=card
159,Hornbash Mentor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479679&type=card
160,Humble Naturalist,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479680&type=card
161,Ivy Elemental,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=29871&type=card
162,"Kogla, the Titan Ape",0
163,Lead the Stampede,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=213739&type=card
164,Migration Path,0
165,Migratory Greathorn,0
166,Monstrous Step,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479686&type=card
167,Mosscoat Goriak,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479687&type=card
168,Mythos of Brokkos,0
169,Plummet,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476445&type=card
170,Ram Through,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479690&type=card
171,Sudden Spinnerets,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479691&type=card
172,Survivors' Bond,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479692&type=card
173,Thwart the Enemy,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479693&type=card
174,Titanoth Rex,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=482376&type=card
175,"Vivien, Monsters' Advocate",0
176,Wilt,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=147439&type=card
177,Back for More,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479697&type=card
178,Boneyard Lurker,0
179,"Brokkos, Apex of Forever",0
180,Channeled Force,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479700&type=card
181,"Chevill, Bane of Monsters",0
182,Death's Oasis,0
183,Dire Tactics,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479703&type=card
184,Eerie Ultimatum,0
185,Emergent Ultimatum,0
186,Frondland Felidar,0
187,General Kudro of Drannith,0
188,General's Enforcer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479708&type=card
189,Genesis Ultimatum,0
190,"Illuna, Apex of Wishes",0
191,Inspired Ultimatum,0
192,"Kinnan, Bonder Prodigy",0
193,Labyrinth Raptor,0
194,Lore Drakkis,0
195,Narset of the Ancient Way,0
196,Necropanther,0
197,"Nethroi, Apex of Death",0
198,Offspring's Revenge,0
199,Parcelbeast,0
200,Primal Empathy,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479720&type=card
201,Quartzwood Crasher,0
202,Regal Leosaur,0
203,"Rielle, the Everwise",0
204,Ruinous Ultimatum,0
205,Savai Thundermane,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479725&type=card
206,Skull Prophet,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479726&type=card
207,Skycat Sovereign,0
208,Slitherwisp,0
209,"Snapdax, Apex of the Hunt",0
210,Song of Creation,0
211,Sprite Dragon,0
212,Titans' Nest,0
213,Trumpeting Gnarr,0
214,"Vadrok, Apex of Thunder",0
215,Whirlwind of Thought,0
216,"Winota, Joiner of Forces",0
217,Zenith Flare,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479737&type=card
218,Alert Heedbonder,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479738&type=card
219,Cunning Nightbonder,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479739&type=card
220,Fiend Artisan,0
221,"Gyruda, Doom of Depths",0
222,"Jegantha, the Wellspring",0
223,Jubilant Skybonder,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479743&type=card
224,"Kaheera, the Orphanguard",0
225,"Keruga, the Macrosage",0
226,Lurrus of the Dream-Den,0
227,"Lutri, the Spellchaser",0
228,"Obosh, the Preypiercer",0
229,Proud Wildbonder,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479749&type=card
230,Sonorous Howlbonder,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479750&type=card
231,"Umori, the Collector",0
232,"Yorion, Sky Nomad",0
233,"Zirda, the Dawnwaker",0
234,Crystalline Giant,0
235,Indatha Crystal,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479755&type=card
236,Ketria Crystal,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479756&type=card
237,The Ozolith,0
238,Raugrin Crystal,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479758&type=card
239,Savai Crystal,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479759&type=card
240,Sleeper Dart,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479760&type=card
241,Springjaw Trap,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479761&type=card
242,Zagoth Crystal,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479762&type=card
243,Bloodfell Caves,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485566&type=card
244,Blossoming Sands,0
245,Bonders' Enclave,0
246,Dismal Backwater,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496066&type=card
247,Evolving Wilds,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496067&type=card
248,Indatha Triome,0
249,Jungle Hollow,0
250,Ketria Triome,0
251,Raugrin Triome,0
252,Rugged Highlands,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485572&type=card
253,Savai Triome,0
254,Scoured Barrens,0
255,Swiftwater Cliffs,0
256,Thornwood Falls,0
257,Tranquil Cove,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485581&type=card
258,Wind-Scarred Crag,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485582&type=card
259,Zagoth Triome,0
260,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
261,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
262,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
263,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
264,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
265,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
266,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
267,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
268,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
269,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
270,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
271,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
272,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
273,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
274,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
275,"Zilortha, Strength Incarnate",http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=482524&type=card
276,"Lukka, Coppercoat Outcast",0
277,"Vivien, Monsters' Advocate",0
278,Narset of the Ancient Way,0
279,Cubwarden,0
280,Huntmaster Liger,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=482370&type=card
281,Majestic Auricorn,0
282,Vulpikeet,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479557&type=card
283,Archipelagore,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479561&type=card
284,Dreamtail Heron,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479567&type=card
285,Pouncing Shoreshark,0
286,Sea-Dasher Octopus,0
287,Cavern Whisperer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479599&type=card
288,Chittering Harvester,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479600&type=card
289,Dirge Bat,0
290,Insatiable Hemophage,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479613&type=card
291,Cloudpiercer,0
292,Everquill Phoenix,0
293,Porcuparrot,0
294,Auspicious Starrix,0
295,Gemrazer,0
296,Glowstone Recluse,0
297,Migratory Greathorn,0
298,Boneyard Lurker,0
299,"Brokkos, Apex of Forever",0
300,"Illuna, Apex of Wishes",0
301,Lore Drakkis,0
302,Necropanther,0
303,"Nethroi, Apex of Death",0
304,Parcelbeast,0
305,Regal Leosaur,0
306,"Snapdax, Apex of the Hunt",0
307,Trumpeting Gnarr,0
308,"Vadrok, Apex of Thunder",0
309,Indatha Triome,0
310,Ketria Triome,0
311,Raugrin Triome,0
312,Savai Triome,0
313,Zagoth Triome,0
314,Drannith Magistrate,0
315,Lavabrink Venturer,0
316,Luminous Broodmoth,0
317,Mythos of Snapdax,0
318,Mythos of Illuna,0
319,Shark Typhoon,0
320,Voracious Greatshark,0
321,Extinction Event,0
322,Hunted Nightmare,0
323,Mythos of Nethroi,0
324,Mythos of Vadrok,0
325,Unpredictable Cyclone,0
326,"Yidaro, Wandering Monster",0
327,Colossification,0
328,"Kogla, the Titan Ape",0
329,Mythos of Brokkos,0
330,"Chevill, Bane of Monsters",0
331,Death's Oasis,0
332,Eerie Ultimatum,0
333,Emergent Ultimatum,0
334,Frondland Felidar,0
335,General Kudro of Drannith,0
336,Genesis Ultimatum,0
337,Inspired Ultimatum,0
338,"Kinnan, Bonder Prodigy",0
339,Labyrinth Raptor,0
340,Offspring's Revenge,0
341,Quartzwood Crasher,0
342,"Rielle, the Everwise",0
343,Ruinous Ultimatum,0
344,Skycat Sovereign,0
345,Slitherwisp,0
346,Song of Creation,0
347,Titans' Nest,0
348,Whirlwind of Thought,0
349,"Winota, Joiner of Forces",0
350,Fiend Artisan,0
351,"Gyruda, Doom of Depths",0
352,"Jegantha, the Wellspring",0
353,"Kaheera, the Orphanguard",0
354,"Keruga, the Macrosage",0
355,Lurrus of the Dream-Den,0
356,"Lutri, the Spellchaser",0
357,"Obosh, the Preypiercer",0
358,"Umori, the Collector",0
359,"Yorion, Sky Nomad",0
360,"Zirda, the Dawnwaker",0
361,Crystalline Giant,0
362,The Ozolith,0
363,Bonders' Enclave,0
364,Colossification,0
365,Flourishing Fox,0
366,Heartless Act,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479611&type=card
367,Forbidden Friendship,0
368,Migration Path,0
369,Sprite Dragon,0
370,Huntmaster Liger,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=482370&type=card
371,Luminous Broodmoth,0
372,Pollywog Symbiote,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479583&type=card
373,Void Beckoner,0
374,Void Beckoner,0
375,Everquill Phoenix,0
376,"Yidaro, Wandering Monster",0
377,Gemrazer,0
378,Titanoth Rex,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=482376&type=card
379,"Brokkos, Apex of Forever",0
380,"Illuna, Apex of Wishes",0
381,"Nethroi, Apex of Death",0
382,"Snapdax, Apex of the Hunt",0
383,Sprite Dragon,0
384,"Vadrok, Apex of Thunder",0
385,"Gyruda, Doom of Depths",0
386,Mysterious Egg,0
387,Dirge Bat,0
388,Crystalline Giant,0
